,Name,LaptopID,RAM,HDD,SSD,Graphic,Link,Price,Best Offer,Date
426,HP G4 Core i7 7th Gen - (16 GB/1 TB SSD/8 GB EMMC Storage/Windows 10 Pro) EliteBook 1040 G4 Laptop,COMFJED3FNWHTHNY,8,0,1024,0,https://www.flipkart.com/hp-g4-core-i7-7th-gen-16-gb-1-tb-ssd-8-gb-emmc-storage-windows-10-pro-elitebook-1040-laptop/p/itm974baa6220372?pid=COMFJED3FNWHTHNY&lid=LSTCOMFJED3FNWHTHNYWOEVRI&marketplace=FLIPKART&srno=b_24_559&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFJED3FNWHTHNY.SEARCH&ssid=ysmjjeu9g00000001602777499166,245999,5,15/10
427,Dell Latitude 7440 Pentium Dual Core 4th Gen - (16 GB/500 GB HDD/Windows 8) E7440 Laptop,COMFJGDEGYG9SJ8W,16,8,0,0,https://www.flipkart.com/dell-latitude-7440-pentium-dual-core-4th-gen-16-gb-500-gb-hdd-windows-8-e7440-laptop/p/itm5492f5408fa82?pid=COMFJGDEGYG9SJ8W&lid=LSTCOMFJGDEGYG9SJ8WT0ZHBI&marketplace=FLIPKART&srno=b_24_561&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFJGDEGYG9SJ8W.SEARCH&ssid=ysmjjeu9g00000001602777499166,24000,5,15/10
428,HP 15s Core i3 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du0093TU Thin and Light Laptop,COMFGMD2DCTYYB2G,8,1024,0,0,https://www.flipkart.com/hp-15s-core-i3-8th-gen-8-gb-1-tb-hdd-windows-10-home-15s-du0093tu-thin-light-laptop/p/itmfgmd2yfynzhjp?pid=COMFGMD2DCTYYB2G&lid=LSTCOMFGMD2DCTYYB2GZFS09G&marketplace=FLIPKART&srno=b_24_562&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFGMD2DCTYYB2G.SEARCH&ssid=ysmjjeu9g00000001602777499166,43781,5,15/10
429,Lenovo V145-AMD-A6 APU Dual Core A6 - (4 GB/1 TB HDD/Windows 10 Home) 81MTA000IH Laptop,COMFS4FVWR36JQGZ,4,1024,0,0,https://www.flipkart.com/lenovo-v145-amd-a6-apu-dual-core-a6-4-gb-1-tb-hdd-windows-10-home-81mta000ih-laptop/p/itm84d4749bb9fc4?pid=COMFS4FVWR36JQGZ&lid=LSTCOMFS4FVWR36JQGZQE4HRK&marketplace=FLIPKART&srno=b_24_563&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFS4FVWR36JQGZ.SEARCH&ssid=ysmjjeu9g00000001602777499166,29900,5,15/10
430,Asus Vivobook S15 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10/2 GB Graphics) S530FN-BQ256T Laptop,COMFGGKZYZCES8AN,8,1024,0,2,https://www.flipkart.com/asus-vivobook-s15-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-2-gb-graphics-s530fn-bq256t-laptop/p/itmfggkz9ac86b3z?pid=COMFGGKZYZCES8AN&lid=LSTCOMFGGKZYZCES8ANVXJFN6&marketplace=FLIPKART&srno=b_24_565&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFGGKZYZCES8AN.SEARCH&ssid=ysmjjeu9g00000001602777499166,78990,5,15/10
431,Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK178T Thin ...,COMFG9YRSCBM46PC,8,0,512,2,https://www.flipkart.com/asus-vivobook-14-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-x412fj-ek178t-thin-light-laptop/p/itmfg9yracycuzyf?pid=COMFG9YRSCBM46PC&lid=LSTCOMFG9YRSCBM46PCTDGRZU&marketplace=FLIPKART&srno=b_24_566&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFG9YRSCBM46PC.SEARCH&ssid=ysmjjeu9g00000001602777499166,70990,5,15/10
432,HP 250 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10) 250 G7 Business Laptop,COMFWAH773ZGAAHV,8,1024,0,0,https://www.flipkart.com/hp-250-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-g7-business-laptop/p/itmb54e38c327527?pid=COMFWAH773ZGAAHV&lid=LSTCOMFWAH773ZGAAHVKVEJWH&marketplace=FLIPKART&srno=b_24_567&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFWAH773ZGAAHV.SEARCH&ssid=ysmjjeu9g00000001602777499166,56482,5,15/10
433,Asus Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) X412FA-EK1220T Thin and Light Laptop,COMFVUDHEAXZCZGE,4,0,256,0,https://www.flipkart.com/asus-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-x412fa-ek1220t-thin-light-laptop/p/itm38ae0467829c8?pid=COMFVUDHEAXZCZGE&lid=LSTCOMFVUDHEAXZCZGETETKJN&marketplace=FLIPKART&srno=b_24_568&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFVUDHEAXZCZGE.SEARCH&ssid=ysmjjeu9g00000001602777499166,42499,5,15/10
434,HP DA Core i3 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) DA0070TX Laptop,COMF9XF38KTGBZZQ,8,1024,0,2,https://www.flipkart.com/hp-da-core-i3-7th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-da0070tx-laptop/p/itmf9y2gfgwcvdwf?pid=COMF9XF38KTGBZZQ&lid=LSTCOMF9XF38KTGBZZQOPEWMM&marketplace=FLIPKART&srno=b_24_569&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMF9XF38KTGBZZQ.SEARCH&ssid=ysmjjeu9g00000001602777499166,49279,5,15/10
435,Dell Inspiron Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Inspiron 3593 Laptop,COMFUZ3JBNMARZEE,4,1024,0,0,https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-3593-laptop/p/itm8e18877864fd7?pid=COMFUZ3JBNMARZEE&lid=LSTCOMFUZ3JBNMARZEESXCQAD&marketplace=FLIPKART&srno=b_24_571&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFUZ3JBNMARZEE.SEARCH&ssid=ysmjjeu9g00000001602777499166,40616,5,15/10
436,HP Pavilion 15-CS Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15-cs1000tx Laptop,COMFA84FENN8KM4U,8,1024,0,2,https://www.flipkart.com/hp-pavilion-15-cs-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-15-cs1000tx-laptop/p/itmfa84f3czhyqph?pid=COMFA84FENN8KM4U&lid=LSTCOMFA84FENN8KM4UP9M8TK&marketplace=FLIPKART&srno=b_24_572&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFA84FENN8KM4U.SEARCH&ssid=ysmjjeu9g00000001602777499166,64990,5,15/10
437,HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba0011tx Thin and Light ...,COMFTXCFBFKDK5TP,8,0,512,2,https://www.flipkart.com/hp-envy-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-13-ba0011tx-thin-light-laptop/p/itmaa5e4299b0a93?pid=COMFTXCFBFKDK5TP&lid=LSTCOMFTXCFBFKDK5TPDLS8VI&marketplace=FLIPKART&srno=b_24_575&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFTXCFBFKDK5TP.SEARCH&ssid=ysmjjeu9g00000001602777499166,87990,5,15/10
438,HP 15q APU Dual Core A6 A6-9225 - (4 GB/1 TB HDD/Windows 10 Home) 15q-dy0006AU Laptop,COMFC62YWXGQKFQF,4,1024,0,0,https://www.flipkart.com/hp-15q-apu-dual-core-a6-a6-9225-4-gb-1-tb-hdd-windows-10-home-15q-dy0006au-laptop/p/itmfc62yymvnpywz?pid=COMFC62YWXGQKFQF&lid=LSTCOMFC62YWXGQKFQFRU5NQZ&marketplace=FLIPKART&srno=b_24_576&otracker=browse&fm=organic&iid=ec143ce4-e424-42aa-8a64-0b06e286bfd1.COMFC62YWXGQKFQF.SEARCH&ssid=ysmjjeu9g00000001602777499166,28250,5,15/10
439,HP 250-G6 Core i5 7th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) 2RC10PA Laptop,COMFFFFMATZC3GFB,4,1024,0,2,https://www.flipkart.com/hp-250-g6-core-i5-7th-gen-4-gb-1-tb-hdd-dos-2-gb-graphics-2rc10pa-laptop/p/itmae94e78efe04f?pid=COMFFFFMATZC3GFB&lid=LSTCOMFFFFMATZC3GFBJ4HTUJ&marketplace=FLIPKART&srno=b_25_577&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFFFFMATZC3GFB.SEARCH&ssid=9etnpc8tsw0000001602777500445,46200,5,15/10
440,Lenovo Legion Y530 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX...,COMFNENHYSYHGTG3,8,0,512,4,https://www.flipkart.com/lenovo-legion-y530-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050-60-hz-y530-15ich-gaming-laptop/p/itmd2b66a8e7c6c8?pid=COMFNENHYSYHGTG3&lid=LSTCOMFNENHYSYHGTG3JR6JDS&marketplace=FLIPKART&srno=b_25_578&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFNENHYSYHGTG3.SEARCH&ssid=9etnpc8tsw0000001602777500445,82600,5,15/10
441,Lenovo Legion Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce...,COMEUYY5ZHZCJUKB,8,1024,128,4,https://www.flipkart.com/lenovo-legion-core-i7-7th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050-y520-gaming-laptop/p/itmf3s3fzmfg4hbr?pid=COMEUYY5ZHZCJUKB&lid=LSTCOMEUYY5ZHZCJUKBN4FUDE&marketplace=FLIPKART&srno=b_25_579&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMEUYY5ZHZCJUKB.SEARCH&ssid=9etnpc8tsw0000001602777500445,104000,5,15/10
442,HP G4 APU Dual Core A9 A9-9410 7th Gen - (4 GB/500 GB HDD/Windows 10 Home) 455 G4 Laptop,COMFGYJCZHG66VHE,4,500,0,0,https://www.flipkart.com/hp-g4-apu-dual-core-a9-a9-9410-7th-gen-4-gb-500-gb-hdd-windows-10-home-455-laptop/p/itmfgyjc8kdhh45b?pid=COMFGYJCZHG66VHE&lid=LSTCOMFGYJCZHG66VHEBC2E9U&marketplace=FLIPKART&srno=b_25_581&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFGYJCZHG66VHE.SEARCH&ssid=9etnpc8tsw0000001602777500445,58800,5,15/10
443,HP 15 Core i5 8th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) 15-da0077tx Laptop,COMF8CCGMAMY7HWX,8,1024,0,2,https://www.flipkart.com/hp-15-core-i5-8th-gen-8-gb-1-tb-hdd-dos-2-gb-graphics-15-da0077tx-laptop/p/itmf8ccgbwzb3zvm?pid=COMF8CCGMAMY7HWX&lid=LSTCOMF8CCGMAMY7HWXSLRHVY&marketplace=FLIPKART&srno=b_25_582&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMF8CCGMAMY7HWX.SEARCH&ssid=9etnpc8tsw0000001602777500445,55729,5,15/10
444,Lenovo Ideapad Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) IP 320E-15IKB Laptop,COMFFUYDUYTDV5J9,4,1024,0,0,https://www.flipkart.com/lenovo-ideapad-core-i5-7th-gen-4-gb-1-tb-hdd-windows-10-home-ip-320e-15ikb-laptop/p/itmf3s3fg8bgnxhh?pid=COMFFUYDUYTDV5J9&lid=LSTCOMFFUYDUYTDV5J947ZZNL&marketplace=FLIPKART&srno=b_25_583&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFFUYDUYTDV5J9.SEARCH&ssid=9etnpc8tsw0000001602777500445,50000,5,15/10
445,HP 14q Core i3 7th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14q-cs0019TU Thin and Light Laptop,COMFJK26BFWW9JNT,4,0,256,0,https://www.flipkart.com/hp-14q-core-i3-7th-gen-4-gb-256-gb-ssd-windows-10-home-14q-cs0019tu-thin-light-laptop/p/itmca38f1706bac8?pid=COMFJK26BFWW9JNT&lid=LSTCOMFJK26BFWW9JNTFVEF8B&marketplace=FLIPKART&srno=b_25_585&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFJK26BFWW9JNT.SEARCH&ssid=9etnpc8tsw0000001602777500445,37990,5,15/10
446,Asus ZenBook Flip 14 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) UM462DA-AI701TS 2 in ...,COMFHQFCYEE62FFE,8,0,512,0,https://www.flipkart.com/asus-zenbook-flip-14-ryzen-7-quad-core-3700u-8-gb-512-gb-ssd-windows-10-home-um462da-ai701ts-2-1-laptop/p/itm61980b3dbc74b?pid=COMFHQFCYEE62FFE&lid=LSTCOMFHQFCYEE62FFELXFR3H&marketplace=FLIPKART&srno=b_25_586&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFHQFCYEE62FFE.SEARCH&ssid=9etnpc8tsw0000001602777500445,74910,5,15/10
447,HP Pavilion Core i3 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) da0435tx Laptop,COMFFEVZJQZFSKCB,8,1024,0,2,https://www.flipkart.com/hp-pavilion-core-i3-7th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-da0435tx-laptop/p/itmffevzrsynngbq?pid=COMFFEVZJQZFSKCB&lid=LSTCOMFFEVZJQZFSKCBFC0BCK&marketplace=FLIPKART&srno=b_25_587&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFFEVZJQZFSKCB.SEARCH&ssid=9etnpc8tsw0000001602777500445,50922,5,15/10
448,Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A5821TS Thin and Lig...,COMFH27GGAEN2S9F,8,0,512,0,https://www.flipkart.com/asus-zenbook-classic-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-ux333fa-a5821ts-thin-light-laptop/p/itm0e0b681b5e90d?pid=COMFH27GGAEN2S9F&lid=LSTCOMFH27GGAEN2S9F2Z9PCV&marketplace=FLIPKART&srno=b_25_588&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFH27GGAEN2S9F.SEARCH&ssid=9etnpc8tsw0000001602777500445,79990,5,15/10
449,HP 15q Core i3 7th Gen - (4 GB/1 TB HDD/DOS) 15q-ds0015tu Laptop,COMFEDFAUHWSGW4Y,4,1024,0,0,https://www.flipkart.com/hp-15q-core-i3-7th-gen-4-gb-1-tb-hdd-dos-15q-ds0015tu-laptop/p/itmfedfaffhhz8wm?pid=COMFEDFAUHWSGW4Y&lid=LSTCOMFEDFAUHWSGW4Y6YZIDU&marketplace=FLIPKART&srno=b_25_589&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFEDFAUHWSGW4Y.SEARCH&ssid=9etnpc8tsw0000001602777500445,32955,5,15/10
450,Lenovo Ideapad S340 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S340 Thin and Li...,COMFKMFCBTEHF3RV,8,0,512,2,https://www.flipkart.com/lenovo-ideapad-s340-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-thin-light-laptop/p/itm942ac72c666d0?pid=COMFKMFCBTEHF3RV&lid=LSTCOMFKMFCBTEHF3RVOXCPT4&marketplace=FLIPKART&srno=b_25_591&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFKMFCBTEHF3RV.SEARCH&ssid=9etnpc8tsw0000001602777500445,77000,5,15/10
451,Lenovo Ideapad 500 Core i5 6th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics/NVIDIA Geforce Nvidi...,COMFDBKYFJRDZG8V,4,1024,0,2,https://www.flipkart.com/lenovo-ideapad-500-core-i5-6th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-nvidia-geforce-nvidia-920m-80q30056in-gaming-laptop/p/itmfdvdnbppymmnf?pid=COMFDBKYFJRDZG8V&lid=LSTCOMFDBKYFJRDZG8VMPKDRX&marketplace=FLIPKART&srno=b_25_592&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COMFDBKYFJRDZG8V.SEARCH&ssid=9etnpc8tsw0000001602777500445,55000,5,15/10
452,Lenovo Z50 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Free DOS) (59-442264),COME4T97VQHNETCV,1,4,4,0,https://www.flipkart.com/lenovo-z50-notebook-4th-gen-ci5-4gb-1tb-free-dos-59-442264/p/itmf3s3ygurhyw9z?pid=COME4T97VQHNETCV&lid=LSTCOME4T97VQHNETCVBHXFRL&marketplace=FLIPKART&srno=b_25_593&otracker=browse&fm=organic&iid=266870d0-6424-47a4-bec6-2f49a332df37.COME4T97VQHNETCV.SEARCH&ssid=9etnpc8tsw0000001602777500445,42000,5,15/10
453,HP 14q Core i3 7th Gen - (4 GB/1 TB HDD/DOS) 14q-cs0009TU Thin and Light Laptop,COMF8CCG6DNYDFBC,4,1024,0,0,https://www.flipkart.com/hp-14q-core-i3-7th-gen-4-gb-1-tb-hdd-dos-14q-cs0009tu-thin-light-laptop/p/itmf8ccgdhcr45nw?pid=COMF8CCG6DNYDFBC&lid=LSTCOMF8CCG6DNYDFBCYOVWPT&marketplace=FLIPKART&srno=b_26_607&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMF8CCG6DNYDFBC.SEARCH&ssid=69b47wpc5c0000001602777501906,31808,5,15/10
454,HP 14q Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14q-CS0005TU Thin and Light Laptop,COMFB4FWSBFFFXSR,4,1024,0,0,https://www.flipkart.com/hp-14q-core-i3-7th-gen-4-gb-1-tb-hdd-windows-10-home-14q-cs0005tu-thin-light-laptop/p/itmfb4fw3qzgyyhr?pid=COMFB4FWSBFFFXSR&lid=LSTCOMFB4FWSBFFFXSRS6DLOU&marketplace=FLIPKART&srno=b_26_608&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFB4FWSBFFFXSR.SEARCH&ssid=69b47wpc5c0000001602777501906,34688,5,15/10
455,HP G6 Core i3 6th Gen - (4 GB/500 GB HDD/Windows 10 Pro) 240 G6 Notebook,COMFU5TBANNZENZN,4,500,0,0,https://www.flipkart.com/hp-g6-core-i3-6th-gen-4-gb-500-gb-hdd-windows-10-pro-240-notebook/p/itma03ec07f017d5?pid=COMFU5TBANNZENZN&lid=LSTCOMFU5TBANNZENZNI96OQY&marketplace=FLIPKART&srno=b_26_609&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFU5TBANNZENZN.SEARCH&ssid=69b47wpc5c0000001602777501906,42646,5,15/10
456,HP Pavilion x360 Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14-dh0101TU 2 in 1 Laptop,COMFG5HXAQRV3SFF,4,0,256,0,https://www.flipkart.com/hp-pavilion-x360-core-i3-8th-gen-4-gb-256-gb-ssd-windows-10-home-14-dh0101tu-2-1-laptop/p/itmfg5hxr4bwfc8h?pid=COMFG5HXAQRV3SFF&lid=LSTCOMFG5HXAQRV3SFFNEIVKN&marketplace=FLIPKART&srno=b_26_611&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFG5HXAQRV3SFF.SEARCH&ssid=69b47wpc5c0000001602777501906,54238,5,15/10
457,Acer Aspire 5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-51G Laptop,COMEXGBKCKDRPYQZ,8,1024,0,2,https://www.flipkart.com/acer-aspire-5-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-a515-51g-laptop/p/itmf3s3ftuuhwwwn?pid=COMEXGBKCKDRPYQZ&lid=LSTCOMEXGBKCKDRPYQZJVQFPG&marketplace=FLIPKART&srno=b_26_612&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMEXGBKCKDRPYQZ.SEARCH&ssid=69b47wpc5c0000001602777501906,58500,5,15/10
458,HP Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 250 G6 Laptop,COMF77BSBUBRQ8GE,4,1024,0,0,https://www.flipkart.com/hp-core-i5-7th-gen-4-gb-1-tb-hdd-windows-10-home-250-g6-laptop/p/itmf77bsztyreggb?pid=COMF77BSBUBRQ8GE&lid=LSTCOMF77BSBUBRQ8GEHJKN9Z&marketplace=FLIPKART&srno=b_26_613&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMF77BSBUBRQ8GE.SEARCH&ssid=69b47wpc5c0000001602777501906,44599,5,15/10
459,Acer Swift 3 Core i5 8th Gen - (8 GB/1 TB HDD/Linux) SF315-51-50b5 Laptop,COMFHJGETCSFDFGF,8,1024,0,0,https://www.flipkart.com/acer-swift-3-core-i5-8th-gen-8-gb-1-tb-hdd-linux-sf315-51-50b5-laptop/p/itmfgf7gy7upqzxr?pid=COMFHJGETCSFDFGF&lid=LSTCOMFHJGETCSFDFGFTFA2LZ&marketplace=FLIPKART&srno=b_26_615&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFHJGETCSFDFGF.SEARCH&ssid=69b47wpc5c0000001602777501906,50999,5,15/10
460,Asus P1440FA Core i3 10th Gen - (4 GB/1 TB HDD/DOS) P1440FA-FQ1546 Laptop,COMFUFG6DJ6TTQT3,4,1024,0,0,https://www.flipkart.com/asus-p1440fa-core-i3-10th-gen-4-gb-1-tb-hdd-dos-p1440fa-fq1546-laptop/p/itmdc19ddcf301da?pid=COMFUFG6DJ6TTQT3&lid=LSTCOMFUFG6DJ6TTQT3PIPSMN&marketplace=FLIPKART&srno=b_26_616&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFUFG6DJ6TTQT3.SEARCH&ssid=69b47wpc5c0000001602777501906,30990,5,15/10
461,Lenovo ThinkBook 14 Core i3 10th Gen - (4 GB/1 TB HDD/DOS) ThinkBook 14 IML Thin and Light Laptop,COMFU2JFE8EJ6BVN,4,1024,0,0,https://www.flipkart.com/lenovo-thinkbook-14-core-i3-10th-gen-4-gb-1-tb-hdd-dos-iml-thin-light-laptop/p/itmf8be6679fbc90?pid=COMFU2JFE8EJ6BVN&lid=LSTCOMFU2JFE8EJ6BVNTBPIPT&marketplace=FLIPKART&srno=b_26_617&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFU2JFE8EJ6BVN.SEARCH&ssid=69b47wpc5c0000001602777501906,37990,5,15/10
462,HP Chromebook x360 Core i5 8th Gen - (8 GB/64 GB EMMC Storage/Chrome OS) 14-da0004TU 2 in 1 Laptop,COMFJ57J2KERTNRC,8,64,0,0,https://www.flipkart.com/hp-chromebook-x360-core-i5-8th-gen-8-gb-64-gb-emmc-storage-chrome-os-14-da0004tu-2-1-laptop/p/itmfj57jpes8znza?pid=COMFJ57J2KERTNRC&lid=LSTCOMFJ57J2KERTNRCC5EPQ8&marketplace=FLIPKART&srno=b_26_618&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFJ57J2KERTNRC.SEARCH&ssid=69b47wpc5c0000001602777501906,61745,5,15/10
463,HP 14S Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) cs1000tu Laptop,COMFG49ZYAEHRYYK,8,1024,0,0,https://www.flipkart.com/hp-14s-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-home-cs1000tu-laptop/p/itmfg4fkazq8z6pv?pid=COMFG49ZYAEHRYYK&lid=LSTCOMFG49ZYAEHRYYKGBTWNR&marketplace=FLIPKART&srno=b_26_619&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFG49ZYAEHRYYK.SEARCH&ssid=69b47wpc5c0000001602777501906,61373,5,15/10
464,HP Ryzen 3 Quad Core 3300U - (4 GB/1 TB HDD/Windows 10 Home) G7 245 Thin and Light Laptop,COMFW9VYY3JNTEMS,4,1024,0,0,https://www.flipkart.com/hp-ryzen-3-quad-core-3300u-4-gb-1-tb-hdd-windows-10-home-g7-245-thin-light-laptop/p/itma579d28203029?pid=COMFW9VYY3JNTEMS&lid=LSTCOMFW9VYY3JNTEMSS3TSE7&marketplace=FLIPKART&srno=b_26_621&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFW9VYY3JNTEMS.SEARCH&ssid=69b47wpc5c0000001602777501906,31683,5,15/10
465,Avita Liber Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV561-IBA Thin and Ligh...,COMFTPHUB3DT422G,8,0,512,0,https://www.flipkart.com/avita-liber-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-ns14a8inv561-iba-thin-light-laptop/p/itm046ea5dc069cd?pid=COMFTPHUB3DT422G&lid=LSTCOMFTPHUB3DT422GFW3054&marketplace=FLIPKART&srno=b_26_622&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFTPHUB3DT422G.SEARCH&ssid=69b47wpc5c0000001602777501906,50490,5,15/10
466,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15s-DU2036TX Thin and Light La...,COMFU3NR6EKY7CDN,8,1024,0,2,https://www.flipkart.com/hp-15s-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-15s-du2036tx-thin-light-laptop/p/itmd6a70a5f8e30a?pid=COMFU3NR6EKY7CDN&lid=LSTCOMFU3NR6EKY7CDNUA1GGV&marketplace=FLIPKART&srno=b_26_623&otracker=browse&fm=organic&iid=b6802a10-c9f6-4924-9ef8-e72d3ca952ea.COMFU3NR6EKY7CDN.SEARCH&ssid=69b47wpc5c0000001602777501906,60700,5,15/10
