,Name,Laptop ID,Price,Date
5760,"(Renewed) HP 15-AU624TX 2017 15.6-inch Laptop (Core i5/4GB/1TB/Windows 10 Home/Integrated Graphics), Silver",B08CDY719K,38490,16/11
5761,"(Renewed) Lenovo Thinkpad L460 14-inch Laptop (Core i5 6th Gen/8 GB/1 TB HDD/Windows 10/MS Office Pro 2019/Integrated Graphics), Black",B08CB7GJFD,41999,16/11
5762,"(Renewed) ASUS ROG Zephyrus S GX701GXR-HG113T 17.3"" FHD 300Hz Gaming Laptop RTX 2080 Max-Q 8GB Graphics (Core i7-9750H 9th Gen/32GB RAM/1TB NVMe SSD/Windows 10/2.60 kg), Black",B08C4M622Y,248990,16/11
5763,HP AIO Core i3 9th Gen 21.5-inch FHD (4GB/1TB HDD/DOS/Jet Black /5.39kg) 22-c0165il,B08BXZFP1G,42940,16/11
5764,"Acer ConceptD 7 CN715-71 15.6-inch 4K Display Studio Laptop (9th Gen Intel Core i7-9750H processor/16GB Ram/1TB SSD/Window 10, Pro/NVIDIA GeForce RTX 2060), White",B08BJHKWD6,214217,16/11
5765,"Acer ConceptD 7 CN715-71 15.6-inch 4K Display Studio Laptop (9th Gen Intel Core i7-9750H processor/32GB Ram/2TB SSD/Window 10 Pro/NVIDIA GeForce RTX 2080), White",B08BJDRHCL,294536,16/11
5766,"Dell Latitude 5510 15.6"" Notebook - Full HD - 1920 x 1080 - Core i5 i5-10210U 10th Gen 1.6GHz Quad-core (4 Core) - 8GB RAM - 500GB HDD",B08BB79PB1,158021,16/11
5767,(Renewed) Lenovo Thinkpad L450 Laptop (Core i5 5th Gen/4GB/500GB/WEBCAM/14''/DOS,B08B3XL7Z1,29490,16/11
5768,"Dell Latitude 3310 2-in-1 Touch Screen i5-8365U, 8th Generation, 8GB, 256GB Ssd, Windows 10 Business Laptop",B089T4F2HH,87699,16/11
5769,"Lenovo ThinkPad E14 Intel Core i5 10th Gen 14-inch Full HD Thin and Light Laptop (8GB RAM/ 500GB HDD/ DOS/ Black/ 1.77 kg), 20RAS0Y300",B089PC8886,65900,16/11
5770,(Renewed) Dell Latitude E5470 (CORE I5 6TH GEN/4GB/128GB SSD/WEBCAM/14'' NO TOUCH/DOS),B089GXR1WS,31490,16/11
5771,"Lenovo IdeaPad Gaming 3 15.6"" Full HD Gaming Notebook Computer, Intel Core i5-10300H 2.5GHz, 8GB RAM, 256GB SSD + 1TB HDD, NVIDIA GeForce GTX 1650 4GB, Windows 10 Home, Onyx Black",B089239FHR,84990,16/11
5772,"Dell Inspiron 5391 13.3"" i5 10210U 8GB 256GBSSD FHD Non-TCH FPR Backlit Keyboard Win 10 Home…",B0888XDM2H,63999,16/11
5773,"Acer Predator Triton 300 Gaming Laptop, Intel i7-10750H, NVIDIA GeForce RTX 2060, 15.6"" Full HD IPS 144Hz 3ms IPS Display, 16GB Dual-Channel DDR4, 1TB NVMe SSD, WiFi 6, RGB Backlit KB, PT315-52-78W1",B0883G4WJR,201549,16/11
5774,"HP Elitebook 840 G6 14-inch Laptop (8th Gen Core i7-8565U/8GB/512GB SSD/Windows 10 Pro/2GB AMD Radeon RX 550 Graphics), Silver",B08827W7F4,144363,16/11
5775,"HP Elitebook 830 G6 13.3-inch Laptop (8th Gen Core i7-8565U/8GB/512GB SSD/Windows 10 Pro/Intel UHD 620 Graphics), Silver",B08826Q914,140181,16/11
5776,"HP Elitebook 840 G6 14-inch Laptop (8th Gen Core i5-8265U/8GB/512GB SSD/Windows 10 Pro/Intel UHD 620 Graphics), Silver",B08826FXW8,117832,16/11
5777,"HP Elitebook X360 830 G6 13.3-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Windows 10 Pro/Intel UHD 620 Graphics), Silver",B088266T5T,139000,16/11
5778,"HP Elitebook X360 830 G6 13.3-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Windows 10 Pro/Intel UHD 620 Graphics), Silver",B088263LSJ,144363,16/11
5779,"HP Elitebook 840 G6 14-inch Laptop (8th Gen Core i5-8265U/8GB/256GB SSD/Windows 10 Pro/Intel UHD 620 Graphics), Silver",B088261QKK,103436,16/11
5780,"OMEN 15 Gaming Laptop, 15.6"" Full HD 144hz G-sync Display, Intel Core i7-10750H, NVIDIA GeForce RTX 2070 with Max-Q (8 GB), 16 GB DDR4 RAM, 512 GB SSD Storage, RGB Keyboard (15-dh1060nr, 2020 Model)",B087Z8CJNT,205187,16/11
5781,"MSI Creator 15M A10SD-465IN 10th Gen Intel Core i7-10750H, 15.6-inch (144Hz)(8GB*2/512GB M.2 PCIe SSD/Windows 10 Home/Nvidia GTX 1660 Ti Max-Q,GDDR6 6GB/Gray/1.86Kg) 9S7-16W124-465",B087QYDJ2J,109990,16/11
5782,"Lenovo ThinkPad X390 Intel Core i7 10th Gen 13.3"" FHD (1920x1080) IPS Thin and Light Laptop (8GB RAM / 512GB SSD/ Windows 10 Professional 64/ Black/ 1.29Kg), 20SCS01J00",B087K3394F,130015,16/11
5783,"Acer Chromebook 311 C733-C5AS 11.6"" Chromebook - 1366 x 768 - Celeron N4020 - 4 GB RAM - 32 GB Flash Memory - Shale Black - Chrome OS - Intel UHD Graphics 600 - ComfyView - English (US) Keyboard",B08766YRQP,74299,16/11
5784,Acer 15.6 i5-1035G1 8G 512GB W10H,B085D853ST,94554,16/11
5785,"HP Pavilion x360 Convertible 14-inch FHD Touchscreen 2-in-1 Laptop, 10th Gen Intel Core i5-1035G1, 8 GB RAM, 512 GB SSD, Amazon Alexa Voice Compatible, Windows 10 Home (14-dh2011nr, Natural Silver)",B085B5XW5C,101734,16/11
5786,"Acer Chromebook 314, Intel Celeron N4000, 14"" Full HD Display, 4GB LPDDR4, 64GB eMMC, Gigabit WiFi, Google Chrome, CB314-1H-C884",B0858N8CGX,44306,16/11
5787,"(Renewed) HP Pavilion x360 14-dh0043TU 2019 14-inch Touchscreen Laptop (8th Gen Core i5-8265U/8GB/256GB SSD/Windows 10 Home/Integrated Graphics), Natural Silver",B084RL1LNF,63990,16/11
5788,"(Renewed) Acer Swift 5 SF514-52T 14-inch Laptop (8th Gen Intel Core i5-8250U/8GB/256GB/Windows 10 Home/Integrated Graphics), Honey Gold",B08315K4CC,49490,16/11
5789,"ASUS Expertbook P4 (P4103FA)-14 inch Notebook (Intel i5-8265U Processor, 8GB RAM, 512GB PCIE, Windows 10 Pro)-P4103FA-EB378R",B082WZJ1X2,70500,16/11
5790,"ASUS ASUSPRO P5440FA-BM0581R Intel Core i5 8th Gen 14-inch FHD Thin and Light Laptop (8GB RAM/512GB NVMe SSD/Windows 10 Professional/Integrated Graphics/1.26 kg), Grey",B082WZGB5K,85990,16/11
5791,"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /4 GB/500 GB HDD/Windows 10 Pro), Black",B082F46CM6,34990,16/11
5792,"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /8 GB/1000 GB HDD/Windows 10 Pro), Black",B082F3XH98,38990,16/11
5793,"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /8 GB/2000 GB HDD/Windows 10 Pro), Black",B082F3W13N,40990,16/11
5794,"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /4 GB/2000 GB HDD/Windows 10 Pro), Black",B082F3SVKX,37990,16/11
5795,"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /4 GB/512 GB SSD/Windows 10 Pro), Black",B082F3R4NQ,38990,16/11
5796,"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /16GB/120 GB SSD/Windows 10 Pro), Black",B082F3GL39,43990,16/11
5797,"(Renewed) Lenovo T440p Thinkpad 14 Inch Screen Laptop (4th Gen Intel Core i5 - 4300m /4 GB/1000 GB HDD/Windows 10 Pro), Black",B082F346BJ,35990,16/11
5798,Lenovo Thinkbook 14 | Intel Core i5-10210U | 8GB RAM | 1TB SATA Hard Disk | 14 inches Full HD Display | Windows 10 Pro | 1 Year Onsite Warranty,B08265F2RM,87500,16/11
5799,(Renewed) Acer Nitro 7 Intel Core i5-9300H Processor 15.6-inch Light Gaming 1920 X 1080 Laptop (8 GB RAM/1 TB HDD +256 GB SSD/Win 10/6 GB NVIDIA GeForce GTX 1660Ti/Obsidian Black/2.5 kgs) AN715-51,B081F8HW3W,78990,16/11
5800,"Dell 15.6"" Alienware 15R4 Laptop, 4K UHD 60Hz IPS Display, Intel Core i9-8950HK 2.9GHz, 16GB DDR4, 512GB PCIe SSD, NVIDIA GeForce GTX 1080 8GB, Win10Home",B07ZPF9KGZ,222990,16/11
5801,Lenovo Legion Y540 9th Gen Intel core i7 15.6 inch FHD Gaming Laptop (16GB/1TB SSD/Windows 10/MS Office/6GB NVIDIA RTX2060 Graphics/Black/2.3Kg)81SX00G6IN with logitech Wireless Gaming Mouse,B07ZDGX65R,181985,16/11
5802,Dell Latitude 3410 14 Inch Core i7 10th Gen (16 GB/ 512GB SSD / Windows 10Pro / 2GB NVIDIA Graphics ) Business Laptop,B07YV4P55Z,98990,16/11
5803,"(Renewed) Lenovo Ideapad 720s Intel Core i5 8th Gen 13.3-inch Full HD Thin & Light Laptop (8GB RAM/512GB SSD/Windows 10 Home / MS Office H&S 2016 / Platinum /1.14kg), 81BV008UIN",B07XWK7DMJ,50990,16/11
5804,"Samsung Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Processor N4000 6GB RAM 64GB eMMC Gigabit Wi-Fi - XE310XBA-K03US",B07XQQS439,43323,16/11
5805,"HP Elitebook 840 G6, Intel Core i7-8565U, 16GB RAM, Windows 10 Pro, 1TB SSD, 14"" Full HD LED Display, NO Optical Disk Drive, Radeon Rx550 2GB GFX, HP Sure View",B07XFFRF3Y,176900,16/11
5806,"HP ZBook 17 G6, Intel Core i7-9750H ,16GB RAM,1TB SSD, NVIDIA Quadro T1000 4GB Graphics, Windows 10 Pro,LCD 17.3 Display,3 Years Warranty by HP",B07XDMRKTN,198900,16/11
5807,"Dell XPS 7390 13.3-inch 4K Infinity Edge Touch Screen Thin & Light Laptop (10th Gen i7-10510U/16GB/512GB SSD/Win 10 + MS Office/Integrated Graphics), Silver",B07XD9VB18,192000,16/11
5808,"HP 14-Inch Laptop, 10th Gen Intel Core i3-1005G1, 4 GB SDRAM, 128 GB Solid-State Drive, Windows 10 Home in S Mode (14-dq1010nr, Silver)",B07W315MPC,66161,16/11
5809,"(Renewed) Dell Inspiron N7380 13.3-inch Laptop (Core i7/16GB//Win 10/Integrated Graphics), Silver",B07VQ26FX1,99990,16/11
5810,"HP Envy X360 Convertible 15-Inch FHD Touchscreen Laptop with Fingerprint Reader, 8th Gen Intel Core i7-8565U, 8 GB SDRAM, 512 GB Solid-State Drive, Windows 10 Home (15-cn1020nr, Natural Silver)",B07VC5CQLS,137215,16/11
5811,Dealfreez Mijia 15.6 Gaming Laptop i7 7700HQ 16gb 1tb 256gb SSD GTX1060 6gb Windows 10 (China Version),B07V7S9H34,149999,16/11
5812,"HP Elite Book 820 G3/ Intel Core i5-6300/8 GB RAM/512 GB SSD/12.5"" Display/Windows 10 Pro/3 Years Onsite Warranty by HP.",B07V538313,81900,16/11
5813,"(Renewed) AVITA LIBER NS14A1IN027P 14-inch Laptop (Core i5-7Y54/8GB/512SSD/Windows 10 Home/Integrated Graphics), Fragrant Lilac",B07V24Q5K7,43464,16/11
5814,"(Renewed) HP 14s cf1004TU 2019 14-inch Laptop (8th Gen Core i5-8265U/8GB/256GB SSD/Windows 10/Integrated Graphics), Natural Silver",B07TMFRH4P,47990,16/11
5815,"HP EliteBook 840 G6, Intel Core i7-8565U, 8GB RAM, Windows 10 Pro, 512GB SSD,14” Full HD LED Display, 3 yrs Onsite Warranty by HP, NO Optical Disk Drive",B07SWDZGT7,140900,16/11
5816,"HP ELITEBOOK 830 X360 G6, Intel Core i5 8265U,8 GB RAM, 512 GB SSD Hard Disk, Windows 10 Pro, 3 Yrs Onsite Warranty by HP, No Optical Disk Drive, 13.3"" Full HD Screen, with Active Pen",B07SRXFP5M,151900,16/11
5817,"HP Elite Book 830 G6, Intel Core i7 8565U,8 GB RAM, 512 GB SSD, Windows 10 Pro, 3 Yrs Onsite Warranty by HP ,No Optical Disk Drive, 13.3"" Full HD Screen",B07SPHN9NL,139900,16/11
5818,"HP EliteBook 840 G6, Intel Core i7-8565U, 8GB RAM, Windows 10 Pro, 512GB SSD, 14” Full HD LED Display, 3 yrs Onsite Warranty by HP, NO Optical Disk Drive, Radeon Rx550 2GB GFX, Hp Sure View",B07SJHSYKB,153900,16/11
5819,"HP Elite Book 840 G6, Intel Core i5-8265U , 8GB RAM, Windows 10 Pro, 256GB SSD Hard Disk, 14” Full HD LED Screen, 3 yrs Onsite Warranty by HP",B07S5M3Y1N,109900,16/11
5820,"(Renewed) Lenovo Thinkpad T440-i5-4 GB-240 GB SSD 14-inch Laptop (4th Gen Core i5/4GB/240GB SSD/Windows 7/Integrated Graphics), Black",B07S4W9VBF,35990,16/11
5821,"(Renewed) Lenovo Thinkpad T440-i5-8 GB-2 TB 14-inch Laptop (4th Gen Core i5/8GB/2TB HDD/Windows 7/Integrated Graphics), Black",B07S4VPFR9,40990,16/11
5822,"(Renewed) Lenovo Thinkpad T440-i5-8 GB-1 TB 14-inch Laptop (4th Gen Core i5/8GB/1TB HDD/Windows 7/Integrated Graphics), Black",B07S4VPFQH,38990,16/11
5823,"(Renewed) Lenovo Thinkpad T440-i5-8 GB-500 GB 14-inch Laptop (4th Gen Core i5/8GB/500GB HDD/Windows 7/Integrated Graphics), Black",B07S3VLQZR,37990,16/11
5824,"(Renewed) Lenovo Thinkpad T440-i5-4 GB-512 GB SSD 14-inch Laptop (4th Gen Core i5/4GB/512GB SSD/Windows 7/Integrated Graphics), Black",B07S3VLBT4,34990,16/11
5825,"(Renewed) Lenovo Thinkpad T440-i5-4 GB-1 TB 14-inch Laptop (4th Gen Core i5/4GB/1TB HDD/Windows 7/Integrated Graphics), Black",B07S2R2ZVB,35990,16/11
5826,"(Renewed) Lenovo Thinkpad T440-i5-4 GB-120 GB SSD 14-inch Laptop (4th Gen Core i5/4GB/120GB SSD/Windows 7/Integrated Graphics), Black",B07S1N2JQJ,34990,16/11
5827,"(Renewed) Lenovo Thinkpad T440-i5-8 GB-120 GB SSD 14-inch Laptop (4th Gen Core i5/8GB/120GB SSD/Windows 7/Integrated Graphics), Black",B07RYLMQ8D,37990,16/11
5828,"(Renewed) Lenovo Thinkpad T440-i5-4 GB-2 TB 14-inch Laptop (4th Gen Core i5/4GB/2TB HDD/Windows 7/Integrated Graphics), Black",B07RYLMQ7T,37990,16/11
5829,"(Renewed) Lenovo Thinkpad T440-i5-8 GB-512 GB SSD 14-inch Laptop (4th Gen Core i5/8GB/512GB SSD/Windows 7/Integrated Graphics), Black",B07RXJW84Y,41990,16/11
5830,"(Renewed) Lenovo Thinkpad T440-i5-4 GB-320 GB 14-inch Laptop (4th Gen Core i5/4GB/320GB HDD/Windows 7/Integrated Graphics), Black",B07RXJVZV7,33990,16/11
5831,"(Renewed) Lenovo Thinkpad T440-i5-8 GB-240 GB SSD 14-inch Laptop (4th Gen Core i5/8GB/240GB SSD/Windows 7/Integrated Graphics), Black",B07RXJVJ6G,38990,16/11
5832,"(Renewed) Lenovo Thinkpad T440-i5-8 GB-320 GB 14-inch Laptop (4th Gen Core i5/8GB/320GB HDD/Windows 7/Integrated Graphics), Black",B07RXJVJ5W,36990,16/11
5833,"AVITA LIBER NS13A2IN226P 13.3-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Ornament on Gold",B07QVQMND7,52139,16/11
5834,"AVITA LIBER NS14A2IN258P 14-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Cloud Silver",B07QTRLQX3,68101,16/11
5835,"AVITA LIBER NS14A2IN232P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Sunrise Orange",B07QTRGRTK,73522,16/11
5836,"AVITA LIBER NS14A2IN288P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Snow Flakes",B07QTRGRT2,73522,16/11
5837,"AVITA LIBER NS14A2IN219P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Cherry Blossom Pink",B07QTRGRSP,73522,16/11
5838,"AVITA LIBER NS14A2IN228P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Pearl White",B07QTRBJPN,46116,16/11
5839,"AVITA LIBER NS14A2IN256P 14-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Champange Gold",B07QTRBJM9,68802,16/11
5840,"AVITA LIBER NS13A2IN245P 13.3-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Ornament on Gold",B07QTP1BRY,78621,16/11
5841,"AVITA LIBER NS13A2IN225P 13.3-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Matt Black",B07QTP1BRM,71541,16/11
5842,"AVITA LIBER NS13A2IN246P 13.3-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Paisley on Lilac",B07QT9J2M2,79824,16/11
5843,"AVITA LIBER NS13A2IN219P 13.3-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Cherry Blossom Pink",B07QT9HZ37,55302,16/11
5844,"AVITA LIBER NS13A2IN259P 13.3-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Flowers on Yellow",B07QT9HR8F,77694,16/11
5845,"AVITA LIBER NS13A2IN214P 13.3-inch Laptop (8th Gen Core i5-8250U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Urban Ruby",B07QT9HR7T,65878,16/11
5846,"AVITA LIBER NS13A2IN262P 13.3-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Iris on Ruby",B07QT9HL8X,84180,16/11
5847,"AVITA LIBER NS13A2IN196P 13.3-inch Laptop (8th Gen Core i5-8250U/8GB/256GB SSD/Windows 10/Intel UHD 620 Graphics), Angel Blue",B07QT9GZQP,69321,16/11
5848,"AVITA LIBER NS14A2IN245P 14-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Ornament on Gold",B07QT9GTHV,73945,16/11
5849,"AVITA LIBER NS13A2IN264P 13.3-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Ornament on Gold",B07QT9GH8J,73367,16/11
5850,"AVITA LIBER NS14A2IN264P 14-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Ornament on Gold",B07QT9GDB3,84461,16/11
5851,"AVITA LIBER NS14A2IN254P 14-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Avita Purple",B07QT9GD9V,84401,16/11
5852,"AVITA LIBER NS14A2IN260P 14-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Fragrant Lilac",B07QT9GD9T,80503,16/11
5853,"AVITA LIBER NS14A2IN262P 14-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Iris on Ruby",B07QT9G7W3,84159,16/11
5854,"AVITA LIBER NS14A2IN230P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Space Grey",B07QT9FQBK,73522,16/11
5855,"AVITA LIBER NS13A2IN216P 13.3-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Avita Purple",B07QS87K2D,77724,16/11
5856,"AVITA LIBER NS13A2IN288P 13.3-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Snow Flakes",B07QS87GL7,78337,16/11
5857,"AVITA LIBER NS13A2IN221P 13.3-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Flowers on Yellow",B07QS87GKN,77724,16/11
5858,"AVITA LIBER NS14A2IN249P 14-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Space Grey",B07QS878JS,58815,16/11
5859,"AVITA LIBER NS14A2IN220P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Cloud Silver",B07QS86HFZ,47010,16/11
5860,"AVITA LIBER NS14A2IN289P 14-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Snow Flakes",B07QR42WQP,79330,16/11
5861,"AVITA LIBER NS13A2IN206P 13.3-inch Laptop (8th Gen Core i5-8250U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Matt Black",B07QR42WNQ,69321,16/11
5862,"AVITA LIBER NS14A2IN247P 14-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Pearl White",B07QR427JK,59990,16/11
5863,"AVITA LIBER NS14A2IN233P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Urban Ruby",B07QR427J3,46777,16/11
5864,"AVITA LIBER NS14A2IN253P 14-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Angel Blue",B07QR427F4,86127,16/11
5865,"AVITA LIBER NS14A2IN222P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Fragrant Lilac",B07QPYY57B,73522,16/11
5866,"AVITA LIBER NS13A2IN243P 13.3-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Iris on Ruby",B07QPYXPQ8,78250,16/11
5867,"AVITA LIBER NS13A2IN257P 13.3-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Cherry Blossom Pink",B07QPYXM8S,86494,16/11
5868,"AVITA LIBER NS14A2IN244P 14-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Matt Black",B07QPYXF9F,59990,16/11
5869,"AVITA LIBER NS14A2IN226P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Ornament on Gold",B07QNW1Q55,73522,16/11
5870,"AVITA LIBER NS14A2IN221P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Flowers on Yellow",B07QNW1Q4R,50530,16/11
5871,"AVITA LIBER NS14A2IN231P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Sunflower Yellow",B07QNW1F8T,73522,16/11
5872,"AVITA LIBER NS14A2IN239P 14-inch Laptop (8th Gen Core i7-8550U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Cloud Silver",B07QNW13JT,59990,16/11
5873,Dell Inspiron 5406 2in1 14inch FHD Touch Laptop (i3-1115G4/4GB/512GB SSD/Integrated Graphics/Win 10 + MS Office/Titan Grey),B07QMN1CRC,59999,16/11
5874,"(Renewed) DELL Latitude E7440-i5-4 GB SSD-512 GB SSD 14-inch Laptop (4th Gen Core i5/4GB/512GB SSD/Windows 7/Integrated Graphics), Silver",B07PCCCYJ6,40990,16/11
5875,"(Renewed) DELL Latitude E7440-i5-4 GB-2 TB 14-inch Laptop (4th Gen Core i5/4GB/2TB/Windows 7/Integrated Graphics), Silver",B07PCBX5NC,40990,16/11
5876,"(Renewed) DELL Latitude E7440-i5-8 GB-500 GB 14-inch Laptop (4th Gen Core i5/8GB/500GB/Windows 7/Integrated Graphics), Silver",B07PC9C7DB,38990,16/11
5877,"(Renewed) DELL Latitude E7440-i5-4 GB SSD-240 GB SSD 14-inch Laptop (4th Gen Core i5/4GB/240GB SSD/Windows 7/Integrated Graphics), Silver",B07P94ZDXC,37990,16/11
5878,"(Renewed) DELL Latitude E7440-i5-16 GB-1 TB 14-inch Laptop (4th Gen Core i5/16GB/1TB/Windows 7/Integrated Graphics), Silver",B07P94YD5T,46990,16/11
5879,"(Renewed) DELL Latitude E7440-i5-16 GB SSD-120 GB SSD 14-inch Laptop (4th Gen Core i5/16GB/120GB SSD/Windows 7/Integrated Graphics), Silver",B07P8126VN,45990,16/11
5880,"(Renewed) DELL Latitude E7440-i5-16 GB-500 GB 14-inch Laptop (4th Gen Core i5/16GB/500GB/Windows 7/Integrated Graphics), Silver",B07P8126V7,44990,16/11
5881,"(Renewed) DELL Latitude E7440-i5-16 GB SSD-240 GB SSD 14-inch Laptop (4th Gen Core i5/16GB/240GB SSD/Windows 7/Integrated Graphics), Silver",B07P811TSH,46990,16/11
5882,"(Renewed) DELL Latitude E7440-i5-16 GB-320 GB 14-inch Laptop (4th Gen Core i5/16GB/320GB/Windows 7/Integrated Graphics), Silver",B07P811GFS,44990,16/11
5883,"(CERTIFIED REFURBISHED) DELL XPS 13 9350, 6th Gen Ci7-6500U, 8GB, 256GB SSD, INT, Win 10, 13.3-Inch QHD Touch",B07NP1SJJ6,74900,16/11
5884,"AVITA LIBER NS14A1IN002P 14-inch Laptop (Core i5-7Y54/8GB/256SSD/Windows 10 Home/Integrated Graphics), Ornament on Gold",B07MN9717N,39136,16/11
5885,HP 280 G4,B07MLMN2X5,35400,16/11
5886,"AVITA LIBER NS13A1IN022P 13.3-inch Laptop (Core i5-7Y54/8GB/512SSD/Windows 10 Home/Integrated Graphics), Urban Ruby",B07M91GQXV,65209,16/11
5887,"(Renewed) Dell Latitude E6440-i5-4 GB-512 GB 14-inch Laptop (4th Gen Core i5/4GB//Windows 10/Integrated Graphics), Silver",B07LBGC67Z,36490,16/11
5888,"(Renewed) Dell Latitude E6440-i5-16 GB-512 GB 14-inch Laptop (4th Gen Core i5/16GB//Windows 10/Integrated Graphics), Silver",B07LBFHLVP,45490,16/11
5889,"(Renewed) Dell Latitude E6440-i5-4 GB-120 GB 14-inch Laptop (4th Gen Core i5/4GB//Windows 10/Integrated Graphics), Silver",B07LBDB7GH,32590,16/11
5890,"(Renewed) Dell Latitude E6440-i5-8 GB-120 GB 14-inch Laptop (4th Gen Core i5/8GB//Windows 10/Integrated Graphics), Silver",B07LBDB7GG,35590,16/11
5891,"(Renewed) Dell Latitude E6440-i5-16 GB-240 GB 14-inch Laptop (4th Gen Core i5/16GB//Windows 10/Integrated Graphics), Silver",B07LBD6S6L,42590,16/11
5892,"(Renewed) Dell Latitude E6440-i5-16 GB-500 GB 14-inch Laptop (4th Gen Core i5/16GB/500GB/Windows 10/Integrated Graphics), Silver",B07LBCX9TL,41590,16/11
5893,"(Renewed) Dell Latitude E6440-i5-4 GB-1 TB 14-inch Laptop (4th Gen Core i5/4GB/1TB/Windows 10/Integrated Graphics), Silver",B07LB7F4G1,34190,16/11
5894,"(Renewed) Dell Latitude E6440-i5-4 GB-240 GB 14-inch Laptop (4th Gen Core i5/4GB//Windows 10/Integrated Graphics), Silver",B07LB7F39B,33590,16/11
